"today","farmer_ID","catchID","q0","Check2.q1","Check2.q2","Check2.q3","Check2.check.maize.q8","Check2.check.maize.q9","Check2.check.maize.q10","Check2.check.maize.q11","Check2.check.maize.q12","Check2.check.maize.q13","Check2.check.maize.q14","Check2.check.maize.q15","Check2.check.maize.q16","Check2.check.maize.q17","Check2.check.maize.q18","Check2.check.maize.q20","Check2.check.maize.q21","Check2.check.maize.q22","Check2.check.maize.q23","Check2.check.maize.q24","Check2.check.maize.q25a","Check2.check.maize.q25b","Check2.check.maize.q25c","Check2.check.maize.q25d","Check2.check.maize.q25f","Check2.check.maize.q25f_2","Check2.check.maize.q25g","Check2.check.maize.q25h","Check2.check.maize.q26.Longe_10H","Check2.check.maize.q26.Longe_7H","Check2.check.maize.q26.Longe_7R_Kayongo.go","Check2.check.maize.q26.Bazooka","Check2.check.maize.q26.Longe_6H","Check2.check.maize.q26.Longe_5","Check2.check.maize.q26.Longe_4","Check2.check.maize.q26.Panner","Check2.check.maize.q26.Wema","Check2.check.maize.q26.KH_series","Check2.check.maize.q26.Land_Races","Check2.check.maize.q26.Other_hybrid","Check2.check.maize.q26.98","Check2.check.maize.q27","Check2.check.maize.plot_count","Check2.check.maize.q29","Check2.check.maize.q30","Check2.check.maize.q30a.1","Check2.check.maize.q30a.2","Check2.check.maize.q30a.3","Check2.check.maize.q30a.4","Check2.check.maize.q30a.5","Check2.check.maize.q30a.6","Check2.check.maize.q30a.96","Check2.check.maize.q30b","Check2.check.maize.q31","Check2.check.maize.q32","Check2.check.maize.q34","Check2.check.maize.q35a","Check2.check.maize.q35b","Check2.check.maize.q35c","Check2.check.maize.q35d","Check2.check.maize.q35e","Check2.check.maize.q35f","Check2.check.maize.q35g","Check2.check.maize.q35h","Check2.check.maize.q35i","Check2.check.maize.q35j","Check2.check.maize.q36","Check2.check.maize.q36b","Check2.check.maize.q37","Check2.check.maize.q38","Check2.check.maize.q39","Check2.check.maize.q40","Check2.check.maize.q41","Check2.check.maize.q42","Check2.check.maize.q43","Check2.check.maize.q43a","Check2.check.maize.q44","Check2.check.maize.q44a","Check2.check.maize.q45","Check2.check.maize.q46","Check2.check.maize.q47","Check2.check.maize.q48","Check2.check.maize.q49","Check2.check.maize.q50","Check2.check.maize.q51","Check2.check.maize.q52","Check2.check.maize.q53","Check2.check.maize.q54","Check2.check.maize.q55","Check2.check.maize.q56","Check2.check.maize.q57","Check2.check.maize.clearing","Check2.check.maize.clear.shops_count","Check2.check.maize.video_shown"
"2021-04-09","F_1565",83,"Yes","No","n/a","Yes",10,0.5,1,1,0.1,"a",23,"Male","a","d",5,1,"a",0.5,"2015-01-01","No","No","n/a","n/a","n/a","6","n/a","n/a","No","False","False","False","False","False","False","False","False","False","False","False","False","True",2,2,0.5,"Yes","False","False","False","True","False","False","True","20","98","a","f",4,3,4,4,3,1,3,2,4,4,"Yes","n/a","Yes",2,"n/a","a","n/a","Yes","No","n/a","No","n/a",2,28,"No",2,"Yes",1,80,54000,"No","n/a","n/a","n/a",999,TRUE,"4",FALSE
"2021-04-09","F_2624",31,"Yes","Yes","Yes","n/a",12,0.1,1,2,0,"n/a",78,"Male","a","d",10,4,"b",4,"1962-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","98","False","False","False","False","False","True","True","False","False","False","False","False","False",2,2,0.25,"Yes","True","False","False","False","False","False","False","30","Land_Races","a","98",3,2,1,1,4,3,1,5,5,5,"Yes","n/a","No",0.2,"n/a","c","3","No","No","n/a","No","n/a",3,21,"No",2,"Yes",0.25,50,999,"No","n/a","n/a","n/a",999,TRUE,"4",TRUE
"2021-04-09","F_2063",8,"Yes","Yes","Yes","n/a",0.8,0.35,0.8,1,0,"n/a",62,"Female","a","b",14,5,"b",1.5,"1974-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","98","True","False","False","False","False","True","False","False","False","False","True","False","False",1,1,1.5,"Yes","True","False","True","True","False","False","True","20","Land_Races","a","f",4,3,2,3,2,2,3,4,4,4,"No","n/a","Yes",5,"n/a","96","3","No","No","n/a","No","n/a",2,18,"No",2,"Yes",5,100,50000,"No","n/a","n/a","n/a",3,FALSE,"n/a",FALSE
"2021-04-09","F_1561",83,"Yes","No","n/a","Yes",4.8,1.6,4.8,1,0.2,"a",46,"Male","a","b",10,4,"b",1.16,"1987-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","98","False","False","False","False","False","False","False","False","False","False","False","False","True",1,1,1,"Yes","True","False","False","False","False","False","False","50","Land_Races","a","f",4,5,98,2,3,2,4,3,4,4,"No","n/a","No",10,"n/a","a","n/a","No","No","n/a","No","n/a",2,14,"No",4,"No",0.25,50,25000,"No","n/a","n/a","n/a",999,TRUE,"4",FALSE
"2021-04-09","F_2061",8,"Yes","Yes","Yes","n/a",1,0.3,1,4,0,"n/a",28,"Male","a","b",8,2,"b",2,"2017-01-01","No","Yes","d","n/a","10","n/a","3","n/a","Yes","False","False","False","False","False","True","False","False","False","False","True","False","False",1,1,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_5","d","n/a",4,4,3,1,4,1,5,5,4,4,"Yes","n/a","Yes",10,"3500","b","4","No","Yes","3","No","n/a",3,21,"Yes",2,"Yes",8,108,90000,"Yes","5","80000","10",10,FALSE,"n/a",FALSE
"2021-04-09","F_3391",8,"Yes","Yes","No","Yes",2,0.4,2,1,0.1,"n/a",33,"Male","a","f",4,2,"b",0.25,"2015-01-01","No","No","n/a","n/a","n/a","6","n/a","n/a","No","False","False","False","False","False","True","False","False","False","False","True","False","False",1,1,0.25,"Yes","True","False","False","True","False","False","False","60","Longe_5","d","n/a",3,3,2,2,4,4,4,4,3,4,"Yes","n/a","Yes",1,"4500","96","3","No","No","n/a","No","n/a",2,2,"No",2,"Yes",2,100,60000,"No","n/a","n/a","n/a",1,FALSE,"n/a",TRUE
"2021-04-09","F_1566",83,"Yes","No","n/a","Yes",3,0.8,3,2,0.1,"a",60,"Male","a","b",9,4,"b",1.5,"1981-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","False","False","False","False","False","False","False","False","False","False","True","False","False",1,1,1,"Yes","False","False","False","True","False","False","True","50","Land_Races","a","e",3,2,2,1,2,2,4,4,4,5,"No","n/a","No",8,"n/a","b","3","No","No","n/a","No","n/a",2,28,"No",3,"Yes",1,50,50000,"No","n/a","n/a","n/a",1,TRUE,"4",FALSE
"2021-04-09","F_3051",31,"Yes","No","n/a","Yes",7.5,1,1,3,0.25,"d",58,"Male","e","e",7,4,"b",1,"2014-01-01","No","Yes","d","n/a","3","n/a","3","n/a","No","False","False","False","False","False","True","False","False","False","False","False","False","False",2,2,0.25,"Yes","True","False","False","True","False","False","False","40","Longe_5","d","n/a",3,2,2,2,4,1,4,1,4,1,"Yes","n/a","Yes",1.5,"6000","c","3","No","No","n/a","No","n/a",3,21,"Yes",4,"Yes",2.5,100,40000,"Yes","1","40000","50",3,TRUE,"4",TRUE
"2021-04-09","F_2064",8,"Yes","Yes","No","Yes",0.4,0.4,0.4,2,0,"n/a",35,"Female","b","d",5,4,"b",1,"2019-01-01","No","No","n/a","n/a","n/a","6","n/a","n/a","Yes","True","False","False","False","True","True","True","False","False","False","True","False","False",2,2,0.25,"Yes","False","False","False","True","False","False","False","60","Longe_5","a","b",3,2,3,2,3,2,4,4,4,4,"No","n/a","No",3,"n/a","b","3","No","No","n/a","No","n/a",2,20,"Yes",4,"No",2.5,113,50000,"Yes","1","67800","0",3,FALSE,"n/a",FALSE
"2021-04-09","F_3392",8,"Yes","No","n/a","Yes",2,0.25,2,4,0.2,"d",47,"Male","a","d",9,4,"b",7,"2015-01-01","No","Yes","d","n/a","8","n/a","3","n/a","No","True","False","False","False","False","False","False","False","False","False","False","False","False",1,1,2,"Yes","True","False","False","False","False","False","False","70","Longe_10H","d","n/a",3,3,4,4,5,4,3,4,4,4,"Yes","n/a","Yes",8,"7000","96","4","No","No","n/a","No","n/a",2,60,"Yes",2,"Yes",8,100,60000,"No","n/a","n/a","n/a",8,FALSE,"n/a",TRUE
"2021-04-09","F_3052",31,"Yes","Yes","Yes","n/a",9,0.5,1,4,0.1,"n/a",58,"Male","a","c",8,6,"b",20,"1987-01-01","Yes","Yes","d","n/a","4","n/a","3","n/a","No","True","False","False","False","False","False","False","False","False","False","False","False","False",1,1,1,"Yes","True","False","False","False","False","False","False","60","Longe_10H","d","n/a",4,4,4,4,4,3,3,4,3,4,"Yes","n/a","Yes",4,"3000","96","3","No","No","n/a","No","n/a",3,14,"No",3,"No",5,130,90000,"Yes","4","90000","1",8,TRUE,"4",TRUE
"2021-04-09","F_1564",83,"Yes","Yes","Yes","n/a",1.6,0.5,1.6,3,0.1,"n/a",58,"Female","a","b",7,4,"b",3,"1977-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","98","False","False","False","False","False","False","False","False","False","False","False","False","True",2,2,1.5,"Yes","False","False","True","True","False","False","False","30","98","b","98",3,4,3,2,4,1,5,4,3,4,"Yes","n/a","Yes",10,"7000","b","3","No","No","n/a","No","n/a",2,30,"No",3,"No",1.5,100,40000,"No","n/a","n/a","n/a",999,TRUE,"4",FALSE
"2021-04-09","F_2067",8,"Yes","No","n/a","Yes",0.4,0.3,0.4,1,0,"a",40,"Female","a","a",9,3,"b",1,"1995-01-01","No","Yes","e","n/a","n/a","6","n/a","n/a","No","True","False","False","False","False","False","False","False","False","False","True","False","False",2,2,0.4,"Yes","True","False","False","False","False","False","True","25","Land_Races","a","f",4,3,3,2,3,2,4,3,4,4,"Yes","n/a","Yes",10,"n/a","96","5","No","No","n/a","No","n/a",2,30,"No",4,"Yes",2,50,25000,"No","n/a","n/a","n/a",0,FALSE,"n/a",FALSE
"2021-04-09","F_3393",8,"Yes","Yes","Yes","n/a",3,1,3.5,6,0.5,"n/a",30,"Male","a","f",4,2,"b",3,"2015-01-01","No","Yes","d","n/a","10","n/a","3","n/a","No","True","False","False","False","False","True","False","False","False","False","False","False","False",2,2,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_5","d","n/a",4,4,2,4,4,3,4,4,4,4,"Yes","n/a","Yes",10,"3000","96","3","No","Yes","15","No","n/a",3,21,"Yes",2,"Yes",5,120,75000,"Yes","3","75000","40",8,FALSE,"n/a",TRUE
"2021-04-09","F_2062",8,"Yes","No","n/a","Yes",0.3,0.4,0.3,4,0,"b",30,"Female","a","c",10,4,"b",1.5,"2000-01-01","No","Yes","a","b","n/a","2","n/a","n/a","No","True","False","False","False","False","True","False","False","False","False","True","False","False",2,2,1,"Yes","True","True","False","False","False","False","False","15","Longe_6H","a","b",4,4,4,2,4,3,5,4,4,4,"Yes","n/a","Yes",5,"n/a","96","3","No","Yes","20","No","n/a",2,20,"Yes",4,"No",1,100,40000,"No","n/a","n/a","n/a",3,FALSE,"n/a",FALSE
"2021-04-09","F_1570",83,"Yes","Yes","Yes","n/a",1.6,0.3,1.6,4,0.1,"n/a",45,"Male","a","b",15,2,"b",1,"1999-01-01","No","Yes","d","n/a","10","n/a","5","n/a","Yes","False","False","False","False","False","False","False","False","False","False","False","False","True",1,1,1,"Yes","False","False","True","False","False","False","False","60","98","d","n/a",1,2,3,2,3,2,2,4,3,3,"No","No","No",10,"5000","96","4","No","No","n/a","Yes","1",2,14,"Yes",3,"Yes",2,100,100000,"Yes","1","50000","0",999,TRUE,"4",FALSE
"2021-04-09","F_3053",31,"Yes","No","n/a","Yes",9,2,2,4,0,"a",44,"Male","a","e",15,4,"b",2,"2006-01-01","No","Yes","d","n/a","2","n/a","1","n/a","No","True","False","False","False","False","False","False","False","False","False","False","False","False",2,2,0.5,"Yes","True","False","False","False","False","False","False","60","Longe_10H","d","n/a",4,4,4,4,4,3,4,4,2,5,"Yes","n/a","Yes",2,"3000","96","3","Yes","Yes","2","No","n/a",2,14,"No",3,"Yes",1,100,50000,"Yes","0.5","25000","50",2,TRUE,"4",TRUE
"2021-04-09","F_1569",83,"Yes","No","n/a","Yes",1.6,0.5,1.6,2,0.4,"a",60,"Male","a","b",9,4,"b",2,"1989-01-01","No","No","n/a","n/a","n/a","1","n/a","n/a","98","False","False","False","False","False","False","False","False","False","False","False","False","True",3,3,0.25,"Yes","True","True","False","False","False","False","False","20","98","b","98",2,4,4,2,4,3,3,98,3,4,"Yes","n/a","Yes",8,"1000","a","n/a","No","No","n/a","No","n/a",2,28,"No",3,"Yes",0.25,50,45000,"No","n/a","n/a","n/a",999,TRUE,"4",FALSE
"2021-04-09","F_3394",8,"Yes","Yes","Yes","n/a",1.5,0.25,3,3,0.1,"n/a",50,"Male","a","b",6,4,"b",3,"2000-01-01","No","Yes","d","n/a","10","n/a","1","n/a","98","True","False","False","False","True","True","False","False","False","False","True","False","False",2,2,0.5,"Yes","False","False","False","False","False","False","True","80","Longe_5","d","n/a",4,3,2,3,4,4,4,4,3,4,"Yes","n/a","Yes",11,"6000","96","4","No","No","n/a","No","n/a",2,14,"Yes",2,"Yes",9,100,50000,"Yes","6","50000","10",8,FALSE,"n/a",TRUE
"2021-04-09","F_3054",31,"Yes","Yes","Yes","n/a",10,0.25,1,2,2,"n/a",45,"Male","a","b",15,4,"b",1.5,"1989-01-01","No","Yes","d","n/a","4","n/a","3","n/a","No","False","False","False","False","False","True","False","False","False","False","False","False","False",1,1,0.5,"Yes","True","False","False","False","False","False","False","70","Longe_5","d","n/a",3,3,2,2,3,3,5,4,2,4,"Yes","n/a","Yes",6,"3000","c","2","No","Yes","3","No","n/a",4,21,"No",3,"No",2,100,80000,"No","n/a","n/a","n/a",5,TRUE,"4",TRUE
"2021-04-09","F_3046",97,"Yes","Yes","Yes","n/a",10,2,4,1,0,"n/a",20,"Male","a","b",3,2,"a",1.5,"2018-01-01","No","Yes","c","n/a","n/a","1","n/a","n/a","Yes","True","True","False","False","False","True","True","False","False","False","True","False","False",2,2,0.8,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_4","c","n/a",4,2,4,2,5,4,4,3,4,5,"Yes","n/a","Yes",2.5,"4000","96","3","No","Yes","10","No","n/a",4,8,"Yes",2,"Yes",3,100,50000,"Yes","2","50000","0",4,FALSE,"n/a",TRUE
"2021-04-09","F_3055",31,"Yes","No","n/a","Yes",10,0.25,1,1,0.25,"a",35,"Male","a","c",9,4,"b",0.5,"2006-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","Yes","False","False","False","False","False","False","False","False","False","False","True","False","False",1,1,0.5,"Yes","True","False","False","True","False","False","False","50","Land_Races","b","98",2,2,5,2,1,3,5,2,5,2,"No","No","Yes",1,"0","96","5","No","No","n/a","No","n/a",1,7,"No",3,"No",0.25,100,50000,"No","n/a","n/a","n/a",2,TRUE,"4",TRUE
"2021-04-09","F_2221",97,"Yes","Yes","Yes","n/a",8,1.5,0.1,2,0,"n/a",50,"Female","a","b",6,2,"b",2,"1990-01-01","No","Yes","d","n/a","6","n/a","4","n/a","No","True","False","False","True","False","True","False","False","True","False","False","False","False",1,1,1,"Yes","True","False","False","False","False","False","False","65","Longe_10H","d","n/a",5,4,4,2,4,4,4,3,2,5,"Yes","n/a","Yes",10,"2500","96","4","Yes","No","n/a","No","n/a",2,21,"No",3,"Yes",4.5,100,90000,"Yes","2","50000","0",8.5,FALSE,"n/a",FALSE
"2021-04-09","F_2147",83,"Yes","Yes","Yes","n/a",0.25,0.25,0.25,3,0.1,"n/a",50,"Male","a","d",9,3,"b",7,"2001-01-01","No","Yes","e","n/a","n/a","2","n/a","n/a","Yes","True","False","False","False","False","True","False","False","False","False","False","False","False",1,1,1,"Yes","True","False","False","False","False","False","False","60","Longe_10H","e","n/a",3,2,2,2,4,2,3,4,3,3,"Yes","n/a","Yes",10,"3000","96","4","No","Yes","15","No","n/a",3,28,"Yes",2,"Yes",5,120,40000,"Yes","2","40000","50",8,TRUE,"4",TRUE
"2021-04-09","F_3395",8,"Yes","Yes","Yes","n/a",1.5,0.5,3,1,0.1,"n/a",37,"Male","a","c",5,2,"b",2.5,"2005-01-01","No","Yes","d","n/a","6","n/a","3","n/a","No","False","False","False","True","False","True","False","False","False","False","False","False","False",2,2,0.5,"Yes","True","False","False","False","False","False","False","40","Bazooka","d","n/a",4,3,4,2,4,4,4,4,4,4,"Yes","n/a","Yes",2.5,"9000","96","2","No","Yes","2","No","n/a",2,21,"Yes",3,"No",3.5,100,60000,"Yes","3","60000","20",4,FALSE,"n/a",TRUE
"2021-04-09","F_3047",97,"Yes","No","n/a","Yes",12,2,16,1,0.3,"a",50,"Male","a","c",5,4,"b",1,"2000-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","98","False","False","False","True","False","True","False","False","False","False","True","False","False",1,1,0.12,"Yes","True","False","True","False","False","False","False","40","Land_Races","a","f",2,3,1,2,1,2,5,3,3,3,"No","n/a","Yes",3,"n/a","96","4","No","No","n/a","No","n/a",2,7,"No",2,"Yes",1,100,50000,"No","n/a","n/a","n/a",3,FALSE,"n/a",TRUE
"2021-04-09","F_2625",31,"Yes","Yes","Yes","n/a",7,0,0.5,4,0.075,"n/a",61,"Male","a","e",6,5,"b",8,"1980-01-01","No","Yes","e","n/a","n/a","6","n/a","n/a","Yes","True","False","False","False","True","True","True","False","False","False","False","False","False",1,1,1,"Yes","True","False","True","False","False","False","False","50","Longe_5","e","n/a",4,3,2,2,4,2,5,4,3,4,"Yes","n/a","Yes",3,"999","96","3","No","No","n/a","No","n/a",2,14,"No",2,"No",3,100,80000,"No","n/a","n/a","n/a",6,TRUE,"4",TRUE
"2021-04-09","F_2222",97,"Yes","Yes","Yes","n/a",16,1.5,0.3,2,0,"n/a",38,"Male","a","b",4,2,"b",1.5,"2019-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","True","True","False","False","False","False","False","False","True","False","False","False","False",1,1,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Land_Races","a","c",3,5,4,4,2,3,5,3,4,4,"Yes","n/a","Yes",15,"n/a","b","3","Yes","No","n/a","No","n/a",2,21,"Yes",1,"Yes",8,130,104000,"Yes","4","65000","40",20,FALSE,"n/a",FALSE
"2021-04-09","F_1926",97,"Yes","Yes","Yes","n/a",8,1,8,0,0.05,"n/a",54,"Male","a","b",5,6,"b",3,"2020-01-01","No","Yes","d","n/a","10","n/a","3","n/a","No","False","False","False","True","False","True","False","False","False","False","False","False","False",1,1,1,"Yes","True","False","False","False","False","False","False","40","Bazooka","d","n/a",5,5,4,3,5,2,4,3,4,5,"Yes","n/a","Yes",8,"8000","b","3","No","Yes","10","No","n/a",2,30,"Yes",4,"No",8,100,80000,"Yes","5","50000","20",12,FALSE,"n/a",TRUE
"2021-04-09","F_361",31,"Yes","Yes","Yes","n/a",10,0.2,5,4,0.3,"n/a",59,"Male","a","b",13,4,"b",8,"2006-01-01","No","No","n/a","n/a","n/a","6","n/a","n/a","Yes","True","False","False","False","False","True","True","False","False","False","False","False","False",2,2,2.5,"Yes","True","False","False","False","False","False","False","70","Land_Races","a","d",5,3,5,4,2,3,5,5,5,5,"Yes","n/a","Yes",10,"n/a","96","4","Yes","No","n/a","No","n/a",5,14,"No",2,"Yes",7,100,80000,"No","n/a","n/a","n/a",4,TRUE,"4",FALSE
"2021-04-09","F_3048",97,"Yes","Yes","Yes","n/a",11.5,1,1.5,2,0.1,"n/a",31,"Male","a","d",6,3,"b",1,"2012-01-01","Yes","Yes","d","n/a","10","n/a","1","n/a","No","True","False","False","False","False","True","True","False","False","False","True","False","False",1,1,0.8,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_10H","d","n/a",4,4,3,2,5,5,4,4,5,5,"Yes","n/a","Yes",10,"5500","b","3","No","Yes","3","No","n/a",3,14,"Yes",2,"Yes",2.5,100,50000,"Yes","1","50000","0",6,FALSE,"n/a",TRUE
"2021-04-09","F_2626",31,"Yes","Yes","Yes","n/a",10,0.25,1,4,0,"n/a",48,"Male","a","d",10,4,"b",2,"2007-01-01","No","Yes","d","n/a","5","n/a","3","n/a","No","False","False","False","False","False","True","False","False","False","False","False","False","False",1,1,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_5","d","n/a",4,2,4,3,4,2,4,3,3,3,"Yes","n/a","Yes",5,"3000","96","3","Yes","Yes","6","No","n/a",2,10,"No",3,"Yes",6,100,50000,"Yes","4","50000","2",12,TRUE,"4",TRUE
"2021-04-09","F_1927",97,"Yes","No","n/a","Yes",8.3,3,1,2,0,"a",35,"Male","a","d",6,4,"b",3,"2010-01-01","Yes","Yes","d","n/a","30","n/a","3","n/a","No","True","False","False","True","False","False","False","False","False","False","False","False","True",2,2,1.5,"Yes","True","False","True","False","False","False","False","50","Longe_10H","d","n/a",4,4,3,2,4,2,5,5,5,5,"Yes","n/a","Yes",10,"1500","b","4","No","Yes","10","No","n/a",4,30,"Yes",4,"No",6,120,120000,"Yes","6","60000","40",10,FALSE,"n/a",TRUE
"2021-04-09","F_2630",31,"Yes","No","n/a","Yes",10,0.075,1,3,0,"a",42,"Female","a","d",4,4,"b",1.5,"1997-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","Yes","False","False","False","False","False","False","False","False","False","False","False","False","True",2,2,1,"Yes","True","False","True","False","False","False","False","60","98","a","d",2,2,4,2,2,3,1,2,5,2,"No","n/a","Yes",10,"n/a","96","6","No","No","n/a","No","n/a",4,7,"Yes",3,"Yes",0.5,100,25000,"Yes","0.25","6500","0.25",2,TRUE,"4",TRUE
"2021-04-09","F_3049",97,"Yes","No","n/a","Yes",12,1.5,4,1,0.1,"a",52,"Male","a","b",9,3,"b",3,"2000-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","98","True","True","False","True","False","True","False","False","False","False","True","False","False",1,1,1,"Yes","False","False","False","True","False","False","False","40","Land_Races","a","f",4,3,3,4,1,3,5,2,3,2,"Yes","n/a","Yes",5,"n/a","96","3","No","Yes","20","No","n/a",2,21,"No",3,"Yes",3,100,100000,"No","n/a","n/a","n/a",999,FALSE,"n/a",TRUE
"2021-04-09","F_2223",97,"Yes","No","n/a","Yes",16,1.5,0.4,3,0,"a",45,"Female","a","b",8,4,"b",0.5,"2014-01-01","No","Yes","a","f","n/a","6","n/a","n/a","No","True","False","True","False","False","True","False","False","False","False","False","False","False",1,1,0.5,"Yes","True","False","False","False","False","False","False","25","Longe_5","a","f",4,5,2,3,4,5,4,3,2,4,"Yes","n/a","Yes",5,"n/a","b","3","No","No","n/a","Yes","7",2,25,"No",2,"Yes",3.1,100,100000,"No","n/a","n/a","n/a",6,FALSE,"n/a",FALSE
"2021-04-09","F_362",31,"Yes","Yes","Yes","n/a",15,0.1,0.4,2,0.3,"n/a",60,"Female","d","d",4,4,"b",1,"1986-01-01","No","Yes","a","b","n/a","6","n/a","n/a","98","True","False","False","False","True","False","True","False","False","False","False","False","False",1,1,0.2,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_10H","a","b",5,5,5,2,4,98,4,4,5,5,"Yes","n/a","Yes",6,"n/a","96","4","No","Yes","7","No","n/a",3,14,"Yes",3,"No",1,100,70000,"No","n/a","n/a","n/a",999,TRUE,"4",FALSE
"2021-04-09","F_1928",97,"Yes","Yes","Yes","n/a",10,2,10,0,0.02,"n/a",34,"Male","a","c",10,4,"b",999,"1995-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","Yes","True","True","False","False","True","False","False","False","False","False","False","False","False",2,2,0.5,"Yes","True","False","False","False","False","False","False","50","Longe_10H","b","c",4,4,4,3,4,4,4,5,2,3,"Yes","n/a","Yes",1.5,"8000","c","2","No","Yes","5","No","n/a",2,14,"Yes",2,"No",9,110,100000,"Yes","5","55000","20",13,FALSE,"n/a",TRUE
"2021-04-09","F_3041",97,"Yes","Yes","Yes","n/a",999,1,2,2,0.25,"n/a",40,"Female","b","b",4,2,"b",1,"2010-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","True","False","False","False","False","True","False","False","False","True","False","False","False",2,2,0.25,"Yes","True","False","False","False","False","False","False","70","Land_Races","a","b",4,2,3,4,2,2,4,2,3,3,"Yes","n/a","Yes",3,"n/a","b","3","No","No","n/a","No","n/a",3,21,"No",2,"Yes",1,100,50000,"No","n/a","n/a","n/a",1,FALSE,"n/a",TRUE
"2021-04-09","F_3050",97,"Yes","Yes","Yes","n/a",7.5,0.5,7.5,1,0.2,"n/a",48,"Male","a","d",8,4,"b",5.5,"2008-01-01","Yes","Yes","d","n/a","25","n/a","4","n/a","No","True","False","True","True","True","False","True","False","False","False","True","False","False",2,2,2,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Bazooka","d","n/a",5,3,4,4,5,5,5,5,4,5,"Yes","n/a","Yes",16,"7000","b","2","No","Yes","75","No","n/a",3,14,"Yes",3,"Yes",15,100,70000,"Yes","15","50000","0",28,FALSE,"n/a",TRUE
