"farmer_ID","shop_ID","knows_dealer","bought_at_dealer","duration_customer","knows_other_customer","refunds","gives_credit","gives_advice","delivers","after_sales_service","payment_mehtods","small_quant","catchID"
"F_3426","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3425","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3424","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3430","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3428","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3422","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3427","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3423","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3429","AD_249","Yes","No","n/a","Yes","98","Yes","Yes","No","No","Yes","Yes","3"
"F_3421","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2555","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2558","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2557","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2560","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2554","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2553","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2556","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2552","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2551","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2559","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2906","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2902","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2909","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2904","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2901","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2905","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2907","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2903","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2908","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2910","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1839","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1834","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1831","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1832","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1840","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1833","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1836","AD_249","Yes","Yes","2021-01-01","n/a","Yes","No","Yes","No","No","No","Yes","3"
"F_1838","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1835","AD_249","Yes","Yes","2020-01-01","n/a","No","No","Yes","No","No","No","Yes","3"
"F_1837","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3020","AD_249","Yes","Yes","2015-01-01","n/a","98","Yes","Yes","No","No","98","Yes","3"
"F_3018","AD_249","Yes","Yes","2018-01-01","n/a","No","No","No","No","No","98","Yes","3"
"F_3017","AD_249","Yes","Yes","2020-01-01","n/a","98","98","Yes","98","No","98","Yes","3"
"F_3012","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3019","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3015","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3011","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3014","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3016","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3013","AD_249","Yes","Yes","2016-01-01","n/a","No","No","No","98","No","98","Yes","3"
"F_322","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_325","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_326","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_329","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_324","AD_249","Yes","Yes","2020-01-01","n/a","No","No","Yes","No","No","98","Yes","3"
"F_323","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_321","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_327","AD_249","Yes","Yes","2020-01-01","n/a","No","No","Yes","Yes","No","No","Yes","3"
"F_328","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_330","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_102","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_105","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_104","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_107","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_110","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_103","AD_249","Yes","Yes","2019-01-01","n/a","98","Yes","Yes","No","No","Yes","Yes","3"
"F_101","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_109","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_106","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_108","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1662","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1668","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1663","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1670","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1669","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1664","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1665","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1666","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1667","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1661","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2190","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2185","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2188","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2189","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2182","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2186","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2184","AD_249","Yes","Yes","2017-01-01","n/a","No","No","Yes","No","No","98","Yes","3"
"F_2181","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2183","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2187","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1631","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1637","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1640","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1636","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1633","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1635","AD_249","Yes","Yes","2015-01-01","n/a","98","98","Yes","Yes","98","98","Yes","3"
"F_1634","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1639","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1632","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1638","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_27","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_24","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_22","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_26","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_28","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_30","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_21","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_29","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_23","AD_249","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_25","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_545","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_546","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_541","AD_249","Yes","Yes","2019-01-01","n/a","98","No","No","No","No","No","Yes","3"
"F_549","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_543","AD_249","Yes","Yes","2018-01-01","n/a","98","No","Yes","No","No","No","Yes","3"
"F_547","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_544","AD_249","Yes","No","n/a","Yes","No","Yes","Yes","No","No","No","Yes","3"
"F_548","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_542","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_550","AD_249","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1678","AD_25","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","87"
"F_1677","AD_25","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","87"
"F_1680","AD_25","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","87"
"F_1676","AD_25","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","87"
"F_1671","AD_25","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","87"
"F_1679","AD_25","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","87"
"F_1674","AD_25","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","87"
"F_1673","AD_25","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","87"
"F_1675","AD_25","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","87"
"F_1672","AD_25","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","87"
"F_1681","AD_250","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_1688","AD_250","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_1689","AD_250","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_1686","AD_250","Yes","Yes","2004-01-01","n/a","Yes","No","Yes","98","98","Yes","98","5"
"F_1687","AD_250","Yes","Yes","2019-01-01","n/a","98","Yes","No","No","No","Yes","Yes","5"
"F_1684","AD_250","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_1690","AD_250","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_1682","AD_250","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_1685","AD_250","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_1683","AD_250","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_1012","AD_250","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_1016","AD_250","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_1018","AD_250","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_1015","AD_250","Yes","Yes","2020-01-01","n/a","No","No","No","No","No","No","Yes","5"
"F_1017","AD_250","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_1019","AD_250","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_1020","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_1011","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_1013","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_1014","AD_250","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_46","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_47","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_41","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_49","AD_250","Yes","Yes","2019-01-01","n/a","98","No","No","No","No","98","Yes","5"
"F_42","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_50","AD_250","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_48","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_45","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_43","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_44","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_482","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_489","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_487","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_486","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_484","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_483","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_485","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_488","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_490","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_481","AD_250","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5"
"F_1080","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_1074","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_1071","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_1072","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_1078","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_1079","AD_252","Yes","Yes","2021-01-01","n/a","98","No","Yes","No","No","98","Yes","44"
"F_1073","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_1075","AD_252","Yes","Yes","2017-01-01","n/a","No","No","Yes","No","No","98","Yes","44"
"F_1077","AD_252","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_1076","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_2844","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_2850","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_2841","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_2849","AD_252","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_2843","AD_252","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_2845","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_2847","AD_252","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_2846","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_2848","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_1709","AD_252","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_1702","AD_252","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_1708","AD_252","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_1701","AD_252","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_1703","AD_252","Yes","Yes","2017-01-01","n/a","No","No","No","No","No","No","Yes","44"
"F_1707","AD_252","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_1710","AD_252","Yes","No","n/a","Yes","No","No","No","No","No","No","Yes","44"
"F_1705","AD_252","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_1704","AD_252","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_1706","AD_252","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_931","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_932","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_936","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_939","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_934","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_938","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_933","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_937","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_935","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_940","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_623","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_626","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_622","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_627","AD_252","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_629","AD_252","Yes","Yes","2019-01-01","n/a","98","Yes","Yes","98","No","No","Yes","44"
"F_625","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_624","AD_252","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_628","AD_252","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_621","AD_252","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_630","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_2842","AD_252","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","44"
"F_1180","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1172","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1179","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1176","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1173","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1171","AD_254","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1178","AD_254","Yes","Yes","2017-01-01","n/a","Yes","No","Yes","No","No","No","Yes","59"
"F_1175","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1174","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1177","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_3286","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_3290","AD_254","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_3284","AD_254","Yes","Yes","2015-01-01","n/a","Yes","Yes","Yes","Yes","Yes","No","Yes","59"
"F_3287","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_3288","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_3285","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_3289","AD_254","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_3283","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_3281","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_3282","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1810","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1808","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1802","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1809","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1806","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1805","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1807","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1803","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1804","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_1801","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_3209","AD_254","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_3205","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_3207","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_3208","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
"F_3206","AD_254","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","59"
